"locus_tag","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","product"
"SAOUHSC_02403",728.636438304854,1.32346780265966,0.0924986696647252,14.3079658059598,1.95138081703489e-46,2.61507078983433e-45,NA,"mannitol-1-phosphate 5-dehydrogenase"
"SAOUHSC_01131",488.254478280526,-1.50616252476043,0.106246636800897,-14.1760960168831,1.28816134521569e-45,1.70699369321319e-44,NA,"hypothetical protein"
"SAOUHSC_01397",4982.57901716196,-1.14847244002336,0.0810181446738464,-14.1754966698726,1.29920686954864e-45,1.71206594142743e-44,NA,"4-hydroxy-tetrahydrodipicolinate reductase"
"SAOUHSC_01077",9487.2362976364,1.11100619339456,0.0784070474564999,14.1697236337199,1.41054527260658e-45,1.84851568321702e-44,NA,"hypothetical protein"
"SAOUHSC_02975",1155.55998917199,-1.67055561159654,0.118038181070674,-14.1526715884949,1.79794824082236e-45,2.34326001496189e-44,NA,"PTS system fructose-specific transporter subunit IIABC"
"SAOUHSC_02967",2194.11254204869,-1.22400604247017,0.0867374900729209,-14.1116147290074,3.22116916027836e-45,4.17519849627337e-44,NA,"arginine/ornithine antiporter"
"SAOUHSC_01711",212.383962551661,-2.25530670215543,0.160822980920343,-14.0235350025784,1.11899046794426e-44,1.44252466845858e-43,NA,"hypothetical protein"
"SAOUHSC_02574",1924.76231835742,1.53691941186572,0.109837305596491,13.9926904025841,1.72751086025122e-44,2.20304073146015e-43,NA,"hypothetical protein"
"SAOUHSC_01133",1171.81480449728,-1.12330915433893,0.0807929400476667,-13.9035558512439,6.02711012809843e-44,7.64508300740614e-43,NA,"hypothetical protein"
"SAOUHSC_00797",65156.5535213006,-1.00091544337605,0.0720561197201001,-13.8907763457716,7.20501166265085e-44,9.09057854457862e-43,"tpiA","triosephosphate isomerase"
"SAOUHSC_01128",131.890481176277,-3.05750843655712,0.222745411272625,-13.7264710374434,7.04838951923659e-43,8.75328792650743e-42,NA,"ornithine carbamoyltransferase"
"SAOUHSC_02597",1570.65221077082,-1.12015165636402,0.081795688675962,-13.6945073083443,1.09500572119636e-42,1.35278831806134e-41,NA,"PTS system transporter"
"SAOUHSC_02425",584.529245930597,-1.83622438480469,0.134317205802542,-13.6708054179157,1.51706665553615e-42,1.86449850100091e-41,NA,"hypothetical protein"
"SAOUHSC_00831",257.888585678592,2.07340240148867,0.152913752586279,13.5592931729198,6.98054982921698e-42,8.44788989535851e-41,NA,"hypothetical protein"
"SAOUHSC_02669",2253.66010291081,-1.04468180555012,0.077056683527899,-13.5573159617217,7.17124731525225e-42,8.63461859481134e-41,NA,"hypothetical protein"
"SAOUHSC_02932",24368.632427402,2.78266920145133,0.206419735256207,13.4806354537636,2.03347891109675e-41,2.39970745130423e-40,NA,"choline dehydrogenase"
"SAOUHSC_00426",396.617949780231,-1.64316573306847,0.121970875054596,-13.4717876897494,2.29247477819138e-41,2.69195553161878e-40,NA,"ABC transporter substrate-binding protein"
"SAOUHSC_00910",1929.16121715571,1.13102686916303,0.0843956185047587,13.4014880061487,5.92629274856327e-41,6.8907678429373e-40,NA,"hypothetical protein"
"SAOUHSC_00185",1343.79196264645,-1.01467884544895,0.0761158580192868,-13.3307154626286,1.53419226253109e-40,1.7751727057189e-39,NA,"hypothetical protein"
"SAOUHSC_02933",27533.70420332,2.93267943945536,0.222713639508522,13.1679381915141,1.34212999716227e-39,1.52322122165976e-38,NA,"betaine aldehyde dehydrogenase"
"SAOUHSC_02467",2288.81455665884,-1.42695961738399,0.110303047197099,-12.9367198245591,2.7930216806967e-38,3.08141740772677e-37,NA,"alpha-acetolactate decarboxylase"
"SAOUHSC_01832",1076.4848581169,-1.04651478669037,0.0811854287806922,-12.8904263044215,5.09613251393829e-38,5.57051904288554e-37,NA,"hypothetical protein"
"SAOUHSC_01601",781.124694952212,-1.44578756404896,0.11295436646576,-12.7997492198518,1.64481540189193e-37,1.78967987765489e-36,NA,"alpha-D-1,4-glucosidase"
"SAOUHSC_00733",1206.50602802165,-1.00275555483484,0.0784850009145182,-12.776397313507,2.22122409981472e-37,2.39488343852751e-36,NA,"histidinol-phosphate aminotransferase"
"SAOUHSC_00535",2741.29310720514,-1.37906426036207,0.108131399035757,-12.7535967596798,2.97686978476888e-37,3.19508376899176e-36,NA,"hypothetical protein"
"SAOUHSC_00163",1184.77333598328,-1.00965728946286,0.0794457389042847,-12.7087657989975,5.2862156615933e-37,5.64815475193663e-36,NA,"hypothetical protein"
"SAOUHSC_00991",447.219512172731,1.60804161379817,0.127007916890285,12.6609557354387,9.73074272663374e-37,1.03503684966705e-35,NA,"hypothetical protein"
"SAOUHSC_00132",618.582660945206,-2.21721529322755,0.175299091012732,-12.6481847704876,1.14489528345614e-36,1.21236232694552e-35,NA,"aldehyde dehydrogenase"
"SAOUHSC_02743",390.165037228408,-1.56944123329283,0.124500042587776,-12.6059493689436,1.95800590612751e-36,2.06417333748198e-35,NA,"amino acid ABC transporter permease"
"SAOUHSC_02943",374.804368616091,1.53673226989201,0.122123341154313,12.5834443716228,2.60422517384711e-36,2.72124322130632e-35,NA,"citrate transporter"
"SAOUHSC_01169",632.693118352128,-1.19233770759834,0.0952148688072116,-12.5225999104462,5.61647596095685e-36,5.84310569271476e-35,NA,"carbamoyl phosphate synthase small subunit"
"SAOUHSC_00107",585.800886931662,-1.2398197526567,0.0993235644400687,-12.4826345051763,9.28623776786499e-36,9.61875807221649e-35,NA,"hypothetical protein"
"SAOUHSC_01702",951.036422941085,1.05238076081062,0.0843756209107029,12.4725690839583,1.05373116254417e-35,1.08201312448259e-34,NA,"5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"
"SAOUHSC_01504",404.825405344055,1.44111357342951,0.115549038967368,12.4718784882019,1.06290454656265e-35,1.08672826915802e-34,NA,"ferredoxin"
"SAOUHSC_02424",1950.40279881149,-1.11259228610689,0.0893188048746343,-12.4564170744167,1.29038888980331e-35,1.31364911871822e-34,NA,"hypothetical protein"
"SAOUHSC_00093",302.343298807117,2.02646973335925,0.163915414734789,12.3628991003562,4.14918040202418e-35,4.11793134460308e-34,NA,"superoxide dismutase"
"SAOUHSC_02387",357.450646895778,1.48785615362472,0.120798343060919,12.316858956206,7.35017535086869e-35,7.23428046981765e-34,NA,"hypothetical protein"
"SAOUHSC_02808",665.050457303396,-1.92128915001695,0.157347718971862,-12.2104671270165,2.73315422005224e-34,2.65698434834586e-33,NA,"gluconate kinase"
"SAOUHSC_00183",371.439961861719,-1.78319064787707,0.146110920113722,-12.2043625930845,2.9460653000099e-34,2.84903912134528e-33,"uhpT","sugar phosphate antiporter"
"SAOUHSC_01039",1546.22698144329,1.02959242555497,0.084364308383657,12.2041233464841,2.95473703141205e-34,2.84903912134528e-33,NA,"hypothetical protein"
"SAOUHSC_00176",191.745708788482,-2.98777286215443,0.246140917828586,-12.1384647807121,6.60537317356811e-34,6.31771982568691e-33,NA,"extracellular solute-binding protein"
"SAOUHSC_01846",369.210503508723,-1.92694940526373,0.158862798559963,-12.1296453463673,7.35673497368501e-34,7.00810255324532e-33,NA,"acetate--CoA ligase"
"SAOUHSC_00661",825.102795641172,1.1493530240985,0.0956894729519227,12.0112797013311,3.10010285122857e-33,2.90649959016371e-32,NA,"hypothetical protein"
"SAOUHSC_00220",1065.78633943614,-1.03835802088828,0.086982434338363,-11.9375599083494,7.54028871976013e-33,7.01394699736118e-32,NA,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"SAOUHSC_01320",822.420750272304,-1.15206071968768,0.0965231871127685,-11.9355851598821,7.72139767367091e-33,7.1543575320107e-32,NA,"homoserine dehydrogenase"
"SAOUHSC_00135",2097.48286109084,1.092535829546,0.0923708688105245,11.8277097922188,2.80696075050306e-32,2.57069918926381e-31,NA,"hypothetical protein"
"SAOUHSC_01285",1111.19582049948,1.05230179484535,0.0892941316894047,11.7846691035152,4.68255509081805e-32,4.25556347717257e-31,NA,"glutamine synthetase repressor"
"SAOUHSC_01460",847.81127740171,1.11178902320886,0.0948920251392244,11.7163588992611,1.05092520536898e-31,9.44240373914852e-31,NA,"hypothetical protein"
"SAOUHSC_02631",567.012126963727,1.296888866852,0.111519767524608,11.6292285721079,2.92731007215346e-31,2.62021867590491e-30,NA,"hypothetical protein"
"SAOUHSC_02532",535.556121744366,-1.33158308804204,0.114941129590501,-11.5849138840557,4.91460264341463e-31,4.34979010081324e-30,NA,"hypothetical protein"
"SAOUHSC_03054",201.200223857596,1.89718641545101,0.165670341062809,11.4515754798365,2.30910105620646e-30,1.99897361508092e-29,"rnpA","ribonuclease P"
"SAOUHSC_00143",913.758955422395,-1.06707901294165,0.0933132241235864,-11.4354532593192,2.78080727349985e-30,2.39857267372423e-29,NA,"hypothetical protein"
"SAOUHSC_01191",37376.3572018182,-1.01085357782019,0.0890620900523892,-11.3499871519473,7.41735993793884e-30,6.28356349028247e-29,"rpmB","50S ribosomal protein L28"
"SAOUHSC_A02450",605.967082740625,1.09635501165739,0.09673038110925,11.334133072619,8.89080851498362e-30,7.50498142261251e-29,NA,"hypothetical protein"
"SAOUHSC_00565",974.959807028493,1.00009147897586,0.0888346951452432,11.2578928462661,2.11761603522479e-29,1.76245095984323e-28,NA,"hypothetical protein"
"SAOUHSC_01171",361.670951347601,-1.32246664172064,0.117679815517473,-11.2378374822001,2.65814066206098e-29,2.18927418416967e-28,NA,"orotidine 5'-phosphate decarboxylase"
"SAOUHSC_00489",1022.98786003936,-1.07533180752779,0.0958237892154152,-11.2219712488139,3.18099630703109e-29,2.59289458428788e-28,NA,"dihydropteroate synthase"
"SAOUHSC_00329",583.09219760034,1.24256449439668,0.111163517701587,11.177808332157,5.23672818059154e-29,4.25394494669971e-28,NA,"mttA/Hcf106 family protein-like protein"
"SAOUHSC_02378",270.124783683757,-1.6640850584758,0.149167470507884,-11.1558173696312,6.70735576232539e-29,5.41151288035232e-28,NA,"hypothetical protein"
"SAOUHSC_02670",597.631271934313,-1.09266240879199,0.0982294560395496,-11.1235718169106,9.63363081110769e-29,7.66811150468035e-28,NA,"hypothetical protein"
"SAOUHSC_02974",341.011222305582,-1.46891121616285,0.132485563488977,-11.0873304040034,1.4453692560865e-28,1.14280529181239e-27,NA,"hypothetical protein"
"SAOUHSC_00008",205.935817025029,-1.7123570339557,0.156209846600706,-10.9619020261426,5.82618168247494e-28,4.54595491803636e-27,NA,"histidine ammonia-lyase"
"SAOUHSC_02866",424.568592224417,1.2776155595157,0.116606481590097,10.9566427362662,6.17477256129141e-28,4.80215098865024e-27,NA,"hypothetical protein"
"SAOUHSC_02014",298.133873227423,1.59013071522223,0.145311705099934,10.9428948901856,7.18677982982041e-28,5.57092867854053e-27,NA,"hypothetical protein"
"SAOUHSC_00302",663.817115692717,1.20486384977497,0.111281917661747,10.8271305445803,2.56053800948455e-27,1.94044605702791e-26,NA,"hypothetical protein"
"SAOUHSC_00145",736.731085049826,-1.00404793079919,0.0931283187968492,-10.7813385205571,4.2170415210453e-27,3.16545015440489e-26,NA,"hypothetical protein"
"SAOUHSC_00330",209.755293155626,1.78187296590415,0.165395268100107,10.7734216726542,4.59596683387998e-27,3.42818658174947e-26,NA,"hypothetical protein"
"SAOUHSC_01708",168.440839753843,-2.1773263481558,0.202965017851673,-10.7275941992476,7.55371745076407e-27,5.59919306037887e-26,NA,"LamB/YcsF family protein"
"SAOUHSC_00423",230.432677319041,-1.53551384664887,0.146578847771856,-10.4756850663667,1.117257113307e-25,7.91084738138567e-25,NA,"hypothetical protein"
"SAOUHSC_02924",381.615243414029,-1.27500202496596,0.121735848838575,-10.47351324306,1.14319774838151e-25,8.07043172369328e-25,NA,"4-aminobutyrate aminotransferase"
"SAOUHSC_00755",789.540256749451,1.0136598143339,0.0978889215125214,10.3552046408463,3.96338099605669e-25,2.7569324699843e-24,NA,"hypothetical protein"
"SAOUHSC_02661",3979.92856388907,-1.06049098134562,0.105282724000687,-10.072792012284,7.28792818757865e-24,4.92506144186226e-23,NA,"PTS system sucrose-specific transporter subunit IIBC"
"SAOUHSC_02137",882.891626635842,-1.17936029937209,0.117280130906349,-10.0559258440276,8.65044482076629e-24,5.81270683140443e-23,NA,"sodium-dependent transporter"
"SAOUHSC_02587",614.913737305399,1.00989592784816,0.100635010330461,10.0352345027034,1.06705550490015e-23,7.14987473904848e-23,NA,"hypothetical protein"
"SAOUHSC_00749",405.389180372729,1.37354825394229,0.138718248924476,9.90171274934499,4.09206079716491e-23,2.70372373561983e-22,NA,"hypothetical protein"
"SAOUHSC_00294",314.820343448137,-1.73183435695959,0.175866534333017,-9.84743551993941,7.0315175204735e-23,4.60739214324949e-22,NA,"hypothetical protein"
"SAOUHSC_02651",309.267529143802,1.21444165645155,0.124117778647532,9.78459064998503,1.31124798165048e-22,8.49803336741786e-22,NA,"hypothetical protein"
"SAOUHSC_00962",1489.88275068397,-1.14378148140085,0.119824935715798,-9.5454378887687,1.35533806890522e-21,8.46016289327154e-21,NA,"hypothetical protein"
"SAOUHSC_03022",259.106595911559,1.34337422630452,0.142700683655673,9.41392985576711,4.77925877294585e-21,2.95989603379309e-20,NA,"hypothetical protein"
"SAOUHSC_01761",113.936877637742,-2.12306181183287,0.225823740391515,-9.40141106578111,5.38361626609066e-21,3.31686695666676e-20,NA,"hypothetical protein"
"SAOUHSC_02400",540.998642336404,-1.33829366967167,0.142655009794276,-9.38132962593908,6.51459402329822e-21,4.00326865887652e-20,NA,"PTS system mannitol-specific protein"
"SAOUHSC_02338",402.267971122046,1.10783915765015,0.118739353143424,9.33000836135598,1.05862556096656e-20,6.42214790438028e-20,NA,"hypothetical protein"
"SAOUHSC_00301",337.848051251177,1.13608761000268,0.12200426257281,9.31186817611958,1.25603348523025e-20,7.60028425246469e-20,NA,"hypothetical protein"
"SAOUHSC_01456",335.001711322445,1.09256383965905,0.11777230299245,9.27691665950604,1.74453827997149e-20,1.0476062785044e-19,NA,"hypothetical protein"
"SAOUHSC_00686",332.752841200619,1.27992454062209,0.137992205791129,9.2753393808302,1.77054473570839e-20,1.06053841239906e-19,NA,"hypothetical protein"
"SAOUHSC_01172",328.320324182086,-1.29031239318235,0.141638197196175,-9.10991821927253,8.24440934847995e-20,4.78135427251698e-19,"pyrE","orotate phosphoribosyltransferase"
"SAOUHSC_00079",158.36541866988,1.69486253413125,0.186665145065557,9.07969473109726,1.08879793489911e-19,6.28376813036664e-19,NA,"hypothetical protein"
"SAOUHSC_01922",108.419503669234,-1.93678760630973,0.213852027443721,-9.05667170641829,1.34491641260717e-19,7.72431411792786e-19,NA,"hypothetical protein"
"SAOUHSC_00077",102.367495264703,1.96318781701769,0.217879170981713,9.01044284394888,2.05226087159962e-19,1.17018336236401e-18,NA,"hypothetical protein"
"SAOUHSC_00198",219.726087827951,-1.46024732585022,0.163404085451171,-8.93641870592388,4.01986615550834e-19,2.25416608058293e-18,NA,"hypothetical protein"
"SAOUHSC_00435",379.409085342428,-1.14061132581924,0.128103643491669,-8.90381643121192,5.39586583223106e-19,3.01863060237077e-18,NA,"glutamate synthase large subunit"
"SAOUHSC_00424",125.83779470081,-1.71491577108305,0.193059037992375,-8.8828567101364,6.51648795560853e-19,3.61993195098441e-18,NA,"ABC transporter permease"
"SAOUHSC_02572",515.322277156067,1.15872498681486,0.130551788606449,8.87559641413921,6.95596469903342e-19,3.85503464161385e-18,NA,"hypothetical protein"
"SAOUHSC_00650",217.166108262935,-1.64849783706894,0.185779044109881,-8.87343265742028,7.09251354446774e-19,3.91242840173895e-18,NA,"hypothetical protein"
"SAOUHSC_01712",126.890535571695,-1.6905300780171,0.193735529440163,-8.72596824600127,2.63912736705127e-18,1.41950342735728e-17,NA,"hypothetical protein"
"SAOUHSC_00080",308.940804261225,1.26645014452279,0.145469717707332,8.70593663397864,3.14962783659106e-18,1.69025276660497e-17,NA,"hypothetical protein"
"SAOUHSC_01710",77.8634533622753,-2.31397197666868,0.268673058357114,-8.61259402345063,7.14256743883183e-18,3.77331179619357e-17,NA,"acetyl-CoA carboxylase biotin carboxyl carrier protein subunit"
"SAOUHSC_00078",95.3333172187416,1.93337104980453,0.229401019645318,8.42790957421964,3.51894813453658e-17,1.78353525109418e-16,NA,"hypothetical protein"
"SAOUHSC_00156",100.794222281207,-1.86343399666992,0.221589268473977,-8.40940542609695,4.12094351162433e-17,2.08419573764881e-16,NA,"hypothetical protein"
"SAOUHSC_02781",5278.46226921419,-1.01285277490191,0.12254740051446,-8.26498783858254,1.3970898553336e-16,6.81871838858293e-16,NA,"hypothetical protein"
"SAOUHSC_01318",296.801287987238,-1.39243305819868,0.169715448323326,-8.20451568761109,2.31522287795698e-16,1.11168191629837e-15,NA,"hypothetical protein"
"SAOUHSC_02663",115.358954772044,-1.62934405825213,0.19863768514693,-8.2025928617066,2.35256884428746e-16,1.12733197952522e-15,NA,"hypothetical protein"
"SAOUHSC_02264",230.390403333986,-1.19927013807443,0.146825686929251,-8.16798588282656,3.13580601196993e-16,1.4966060081273e-15,NA,"accessory gene regulator protein C"
"SAOUHSC_02676",423.262668358331,-1.22091519504136,0.150287622465977,-8.12385727452544,4.51596782286456e-16,2.14666847211117e-15,NA,"hypothetical protein"
"SAOUHSC_00150",130.109340679786,-1.77102410129879,0.219198327758091,-8.07955115083407,6.50055909874959e-16,3.07770981681318e-15,NA,"ornithine aminotransferase"
"SAOUHSC_02864",287.207096297606,-1.05342966246803,0.130620087599591,-8.06483659463821,7.33338877563861e-16,3.46509923821012e-15,NA,"ferrous iron transport protein B"
"SAOUHSC_01292",237.095569673947,-1.53923807780178,0.193903901189296,-7.93814909530428,2.05220565520329e-15,9.45210060998484e-15,NA,"hypothetical protein"
"SAOUHSC_01330",359.765030304323,1.054060800261,0.133447055253351,7.89871907071949,2.81784175732331e-15,1.28290223577176e-14,NA,"guanosine 5'-monophosphate oxidoreductase"
"SAOUHSC_02118",203.942163648772,1.3789671497157,0.174644225598037,7.89586454973634,2.88309664539888e-15,1.31009678982493e-14,"gatC","aspartyl/glutamyl-tRNA amidotransferase subunit C"
"SAOUHSC_00296",105.361930773514,-1.92921961319875,0.246267370073128,-7.83384178190508,4.73184168823848e-15,2.13382670808017e-14,NA,"ROK family protein"
"SAOUHSC_02402",153.474149683911,1.36363056944464,0.174661652311293,7.80726937710572,5.84402777158112e-15,2.62538520344516e-14,NA,"PTS system mannitol-specific transporter subunit IIA"
"SAOUHSC_00685",130.536835333416,1.41768329555877,0.181892633367966,7.79406658372371,6.48863272598131e-15,2.90945875728311e-14,NA,"hypothetical protein"
"SAOUHSC_00490",350.410187580107,-1.17240418335475,0.15434514032379,-7.59599026503356,3.05447491729131e-14,1.31253885938677e-13,NA,"dihydroneopterin aldolase"
"SAOUHSC_01316",125.099157764084,1.42764202990436,0.188108575582539,7.58945744755763,3.21247747500012e-14,1.37545064453074e-13,NA,"thermonuclease"
"SAOUHSC_00907",237.096166139982,1.11021418145787,0.147159184331915,7.54430779497799,4.5469609057487e-14,1.93633595483589e-13,NA,"hypothetical protein"
"SAOUHSC_02332",31.5777415716232,3.99215350290201,0.53702451026587,7.43383854291041,1.05490722065258e-13,4.38220652782471e-13,NA,"hypothetical protein"
"SAOUHSC_00863",214.238624785146,1.16231571303525,0.156545876014809,7.42476098779689,1.12983751816197e-13,4.6852702676227e-13,NA,"hypothetical protein"
"SAOUHSC_00774",262.273741707814,1.04078502669117,0.141089039674602,7.37679573899976,1.62144476723784e-13,6.66562736202454e-13,NA,"hypothetical protein"
"SAOUHSC_00998",407.928609440051,-1.05957624412477,0.14507096997356,-7.30384751903076,2.79653286975765e-13,1.13975532080157e-12,NA,"methicillin resistance protein FmtA"
"SAOUHSC_00304",234.820615550268,1.11708913061095,0.154727726045783,7.21970883408713,5.2099003433829e-13,2.09455654483123e-12,NA,"hypothetical protein"
"SAOUHSC_01334",100.521529811363,1.49661467589918,0.208697825051448,7.17120399089085,7.43410331347285e-13,2.96364589236262e-12,NA,"hypothetical protein"
"SAOUHSC_03021",163.722499327813,-1.22047325972523,0.172103800826441,-7.09149509693872,1.32670780441061e-12,5.26245971916715e-12,NA,"hypothetical protein"
"SAOUHSC_00076",52.8768679609988,2.19515235330439,0.309568363145961,7.09100998240374,1.33136740015643e-12,5.27212599861613e-12,NA,"2,3-diaminopropionate biosynthesis protein SbnB"
"SAOUHSC_00149",96.0735391259708,-1.53010913446649,0.216017601373827,-7.08326138580981,1.40800735558042e-12,5.5478296469049e-12,"argC","N-acetyl-gamma-glutamyl-phosphate reductase"
"SAOUHSC_00748",106.685415587046,1.43955926300179,0.20974335833481,6.86343193143614,6.72255649969155e-12,2.54320638233945e-11,NA,"hypothetical protein"
"SAOUHSC_00197",80.8966949212699,-1.78349072881653,0.261214241776896,-6.82769330142347,8.62908156795873e-12,3.22333566601545e-11,NA,"hypothetical protein"
"SAOUHSC_00081",130.201106384942,1.23283749421036,0.181019484232226,6.81052373692979,9.72440655245124e-12,3.62108200037902e-11,NA,"hypothetical protein"
"SAOUHSC_00083",162.857248517809,1.09814137244519,0.162262312748835,6.76769210201628,1.30852850415699e-11,4.84216788121746e-11,NA,"hypothetical protein"
"SAOUHSC_02330",56.0312163180638,1.9096722354319,0.293714785934343,6.50179128489223,7.9369171127979e-11,2.80571794210978e-10,NA,"phosphomethylpyrimidine kinase"
"SAOUHSC_00560",235.535559288568,-3.59703072170897,0.553410971359195,-6.49974595349013,8.04557620354912e-11,2.83567708095372e-10,NA,"hypothetical protein"
"SAOUHSC_02925",107.173780629051,1.40154639117012,0.219216068307601,6.39344735078221,1.62186858456094e-10,5.58355919097031e-10,NA,"hypothetical protein"
"SAOUHSC_01964",258.72885575918,-1.01957845322423,0.159656052260507,-6.38609334747049,1.70177144097615e-10,5.84168141533347e-10,NA,"hypothetical protein"
"SAOUHSC_02935",142.725742507022,1.23623989828264,0.194320873085799,6.36184820833321,1.99340391487414e-10,6.79361219264578e-10,NA,"hypothetical protein"
"SAOUHSC_02682",3436.29391441424,-1.45859018657437,0.229329462948439,-6.36023896721162,2.0144011084067e-10,6.84550061481476e-10,NA,"uroporphyrin-III C-methyltransferase"
"SAOUHSC_01704",123.051023168356,1.08980054681769,0.184963356969255,5.89198079378952,3.81593537612766e-09,1.20846444755338e-08,NA,"hypothetical protein"
"SAOUHSC_02391",3324.44749307898,-1.30282518221122,0.221252652823031,-5.88840479690557,3.89941068116971e-09,1.23325361809794e-08,NA,"hypothetical protein"
"SAOUHSC_00818",147.340630060162,1.08301140440192,0.184355756791178,5.87457328836579,4.23933900242299e-09,1.33541993542461e-08,NA,"thermonuclease"
"SAOUHSC_01173",73.5990135364048,-1.37062987413274,0.235671910460283,-5.81583894090651,6.03305341166243e-09,1.87800560268547e-08,NA,"hypothetical protein"
"SAOUHSC_02701",25.8114324354895,-2.91540670221421,0.513259032279743,-5.68018586884842,1.34548448106508e-08,4.09690524914811e-08,NA,"hypothetical protein"
"SAOUHSC_00075",22.6923301934429,2.97923715807344,0.535211701713633,5.56646491198634,2.59959097268749e-08,7.69667697553903e-08,NA,"2,3-diaminopropionate biosynthesis protein SbnA"
"SAOUHSC_01079",61.0808893970609,-1.46557369910605,0.267012571248822,-5.48878164144684,4.04715560960427e-08,1.17934313341294e-07,NA,"neurofilament protein"
"SAOUHSC_01902",68.2393756831771,1.43632761790121,0.264720718546068,5.42582245088327,5.76882821638174e-08,1.65062250051357e-07,NA,"hypothetical protein"
"SAOUHSC_02329",67.0846490787288,1.51008996008574,0.279246883634714,5.40772359007274,6.38308324534457e-08,1.8241775250551e-07,NA,"hydroxyethylthiazole kinase"
"SAOUHSC_01072",92.7242021687978,1.16907908109625,0.218765183228163,5.34399059230987,9.09222889734067e-08,2.57053241293112e-07,NA,"hypothetical protein"
"SAOUHSC_00097",50.9457107701612,-1.69917832334814,0.322970864848204,-5.26108856334998,1.4320503163464e-07,3.97754490676072e-07,NA,"purine nucleoside phosphorylase"
"SAOUHSC_02722",68.1887136792605,1.31407504017623,0.251069865652398,5.23390187333571,1.65968585584165e-07,4.59903603978552e-07,NA,"hypothetical protein"
"SAOUHSC_00269",73.6027521084075,-1.19853019187135,0.232847147906897,-5.14728311102431,2.64286301435124e-07,7.26404527235357e-07,NA,"hypothetical protein"
"SAOUHSC_03020",50.7964655482103,-1.60735570292966,0.313514518520373,-5.12689399685713,2.94561252657184e-07,8.04953100579308e-07,NA,"hypothetical protein"
"SAOUHSC_02181",58.1690451320622,1.66137129631759,0.326504292321687,5.08835974101293,3.6117375566329e-07,9.80210696147969e-07,NA,"phi PVL orfs 18-19-like protein"
"SAOUHSC_T00041",97.0168227946044,1.11828922862067,0.221882132709347,5.04001478156679,4.65495891287153e-07,1.25187783915321e-06,NA,NA
"SAOUHSC_02689",81.8087338910316,1.2352818790215,0.245391262293557,5.0339277261786,4.80530902659335e-07,1.28647776648752e-06,NA,"hypothetical protein"
"SAOUHSC_02675",977.115766224264,-1.24370564057909,0.250560249409884,-4.96369892474265,6.91631320747896e-07,1.82892920046155e-06,NA,"hypothetical protein"
"SAOUHSC_02173",41.4891354548173,1.54946420075788,0.316639548756147,4.89346389876006,9.90764953907075e-07,2.57403556480568e-06,NA,"amidase"
"SAOUHSC_T00052",91.4466575345536,1.26407826463635,0.258534755340035,4.88939393457482,1.01146903437641e-06,2.62208147490803e-06,NA,NA
"SAOUHSC_02328",102.056698011617,1.03550849561629,0.21404004355377,4.83791947723163,1.31205271888331e-06,3.36816996665716e-06,"thiE","thiamine-phosphate pyrophosphorylase"
"SAOUHSC_00177",128.507127572254,-1.1154971032916,0.234720718646173,-4.7524441375503,2.00972305869955e-06,5.09846320346025e-06,NA,"maltose ABC transporter permease"
"SAOUHSC_00747",96.1132192258928,1.12809326612412,0.24027399986186,4.69502845406779,2.66569615649093e-06,6.68233223813708e-06,NA,"hypothetical protein"
"SAOUHSC_T00061",65.0382627480642,1.24596039097579,0.276810352579733,4.5011336438976,6.75919879573741e-06,1.63767308922259e-05,NA,NA
"SAOUHSC_00811",84.3969667630571,1.0053675436032,0.229253699243512,4.3853928940763,1.15776615161416e-05,2.75172476115108e-05,NA,"hypothetical protein"
"SAOUHSC_02428",65.2494571742307,1.1236656914276,0.256421041205719,4.38211188186432,1.17534421559633e-05,2.7879164793945e-05,NA,"hypothetical protein"
"SAOUHSC_01903",73.3557468823279,1.1085971804966,0.256357976450908,4.32441071600084,1.52940128496108e-05,3.58472316988902e-05,NA,"camphor resistance protein CrcB"
"SAOUHSC_01920",11.8623052047492,-3.23734510670467,0.750819084278857,-4.31175122541545,1.61966607691409e-05,3.77762825412018e-05,NA,"hypothetical protein"
"SAOUHSC_02842",46.6145440727211,1.29852270313202,0.307515201873538,4.22262930489538,2.41468784550967e-05,5.53395127492652e-05,NA,"hypothetical protein"
"SAOUHSC_02992",32.1713264816308,-1.55110877494104,0.368651559720277,-4.20751990339599,2.58188669215154e-05,5.89435537419004e-05,NA,"hypothetical protein"
"SAOUHSC_01921",11.3351722041503,-2.94111866060352,0.718756494826684,-4.09195420392372,4.2775313979131e-05,9.52704645619706e-05,NA,"hypothetical protein"
"SAOUHSC_02721",837.50338230132,-1.17742001762995,0.299497753510924,-3.93131502265843,8.44824850736044e-05,0.00018250678924826,NA,"hypothetical protein"
"SAOUHSC_02993",63.4259340363925,-1.00300903707245,0.255524182501676,-3.92529985715097,8.66217662565745e-05,0.000186788026873268,NA,"hypothetical protein"
"SAOUHSC_00555",26.1702477355831,1.70298437075722,0.437463406908323,3.89286130877253,9.90687948405831e-05,0.000211894663085539,NA,"haloacid dehalogenase-like hydrolase"
"SAOUHSC_02331",26.1400843899311,1.65890500183301,0.430932453248061,3.8495708302528,0.000118324964380018,0.000251127110601015,NA,"hypothetical protein"
